subj,txt_no,lang,CWred,CWnored,SYL,CLred,CLnored,mu_stat
POG,5,RE,5,5,11,1.2919,1.2919,-6.902044
POG,5,RE,5,4,12,1.126,1.126,-9.699891
POG,5,RE,4,3,13,0.94755,0.94755,6.699954
POG,5,RE,5,3,15,0.94755,0.94755,-2.303778
POG,5,RE,3,1,11,0.41218,0.41218,1.961094
POG,5,RE,2,1,7,0.21292,0.21292,3.490642
POG,5,RE,3,2,9,0.41311,0.41311,-3.024043
POG,5,RE,3,3,6,0.45051,0.45051,1.443699
POG,5,RE,1,1,3,-1.2212e-15,0,0.02731067
POG,5,RE,2,1,5,0.044573,0,-6.718429
POG,5,RE,2,1,5,0.38259,0.33802,-6.352945
POG,5,RE,3,2,10,0.73418,0.68961,-6.942303
POG,5,RE,4,2,13,0.89673,0.68961,-10.85173
POG,5,RE,5,3,14,1.3877,1.1805,-11.99121
POG,5,RE,3,2,9,0.87948,0.71693,17.85884
POG,5,RE,4,2,10,1.1916,0.71693,6.797593
POG,5,RE,4,2,10,0.8127,0.33802,-5.333038
POG,5,RE,3,2,10,0.72431,0.41218,-3.668162
POG,5,RE,4,2,12,0.72431,0.41218,7.662491
POG,5,RE,2,1,8,0.41218,0.41218,2.391224
POG,5,RE,3,2,11,0.45197,0.45197,4.40245
POG,5,RE,3,2,10,0.43473,0.43473,1.711845
POG,5,RE,4,2,13,0.6894,0.43473,7.574452
POG,5,RE,5,3,18,0.83699,0.58232,6.185819
POG,5,RE,4,3,16,1.1787,0.92406,-5.304646
POG,5,RE,4,3,19,1.0872,0.83257,-9.938702
POG,5,RE,2,2,7,0.29004,0.29004,4.825382
POG,5,RE,2,2,7,0.29004,0.29004,-14.09848
POG,5,RE,1,1,1,-1.1102e-15,0,0.8685513
POG,5,RE,2,2,3,0.052111,0.052111,3.148154
POG,5,RE,3,3,8,0.26589,0.26589,-10.72577
POG,5,RE,3,3,8,0.26589,0.26589,0.6991961
POG,5,RE,2,2,7,0.35971,0.35971,-1.503889
POG,5,RE,2,2,3,0.33639,0.33639,-3.561579
POG,5,RE,4,4,9,0.73256,0.73256,-7.06976
POG,5,RE,4,4,9,0.92464,0.92464,2.248631
POG,5,RE,3,3,8,0.73418,0.73418,0.4289353
POG,5,RE,3,3,9,0.91671,0.91671,3.13941
POG,5,RE,2,2,7,0.5787,0.5787,-10.01874
POG,5,RE,2,2,6,0.41324,0.41324,-2.700044
POG,5,RE,2,2,7,0.50424,0.50424,6.611992
POG,5,RE,2,2,6,0.17548,0.17548,4.383798
POG,5,RE,1,1,3,-1.1102e-15,2.2204e-16,1.747978
POG,5,RE,2,2,6,0.28042,0.28042,4.219395
POG,5,RE,3,3,5,0.38057,0.38057,-3.259425
POG,5,RE,2,2,2,0.10015,0.10015,12.31501
POG,5,RE,2,2,8,0.46651,0.46651,-2.344075
POG,5,RE,3,3,11,0.76679,0.76679,-5.039268
POG,5,RE,2,2,10,0.66663,0.66663,0.9087164
POG,5,RE,3,3,13,0.66663,0.66663,5.867423
POG,5,RE,2,2,6,0.30028,0.30028,2.745604
POG,5,RE,2,2,6,0.30028,0.30028,-6.38603
POG,5,RE,2,2,6,0.30028,0.30028,1.010137
POG,5,RE,3,2,8,0.54381,0.53826,7.643066
POG,5,RE,2,1,5,0.54381,0.53826,4.678588
POG,5,RE,4,3,9,0.92283,0.91728,0.5691803
POG,5,RE,5,4,14,1.2362,1.2306,-2.617026
POG,5,RE,5,4,14,1.2362,1.2306,-4.96598
POG,5,RE,4,4,15,1.037,1.037,-8.378891
POG,5,RE,4,4,15,1.037,1.037,-10.0582
POG,5,RE,4,4,17,0.74248,0.74248,3.611658
POG,5,RE,4,4,19,0.93839,0.93839,4.968388
POG,5,RE,4,4,18,0.82941,0.82941,-11.15609
POG,5,RE,3,3,12,0.4848,0.4848,8.812147
POG,5,RE,3,2,12,0.87138,0.4848,-7.303298
POG,5,RE,4,3,16,1.1596,0.77301,-9.111964
POG,5,RE,4,2,17,1.0268,0.49259,10.50833
POG,5,RE,4,2,17,1.0268,0.49259,1.524943
POG,5,RE,5,3,22,1.0665,0.53238,-5.876922
POG,5,RE,5,3,22,1.0665,0.53238,8.193563
POG,5,RE,5,3,22,1.3043,0.77015,7.729787
POG,5,RE,7,3,26,1.3745,0.77015,-5.926939
POG,5,RE,5,2,16,0.94809,0.73036,-10.73266
POG,5,RE,6,3,19,1.0276,0.80991,13.0243
POG,5,RE,6,3,19,1.0276,0.80991,-9.08256
POG,5,RE,6,3,19,0.78988,0.57215,16.13333
POG,5,RE,6,3,19,0.78988,0.57215,-3.55385
POG,5,RE,7,3,24,0.78988,0.57215,-3.024652
POG,5,RE,5,2,16,0.35408,0.28394,-0.4493014
POG,5,RE,6,2,20,0.48029,0.28394,4.863976
POG,5,RE,4,1,17,0.35633,0.20438,1.085966
POG,5,RE,5,1,19,0.36387,0.20438,-3.312879
POG,5,RE,4,0,15,0.15949,2.2204e-16,-5.820739
POG,5,RE,7,2,24,0.82321,0.35159,-6.773695
POG,5,RE,8,3,27,1.2021,0.73051,2.389597
POG,5,RE,9,4,29,1.2499,0.77826,-2.974096
POG,5,RE,11,5,33,1.562,0.77826,17.13666
POG,5,RE,11,5,33,1.562,0.77826,4.998897
POG,5,RE,8,5,20,1.4898,0.84112,7.575246
POG,5,RE,5,3,13,0.79874,0.4622,19.10548
POG,5,RE,4,2,11,0.75098,0.41445,5.557441
POG,5,RE,5,3,17,0.92365,0.58712,-6.449531
POG,5,RE,3,2,10,0.22866,0.20425,1.663321
POG,5,RE,1,1,2,0.031582,0.031582,1.781219
POG,5,RE,0,0,0,-1.1102e-15,2.2204e-16,-1.943666
POG,5,RE,0,0,0,-1.1102e-15,2.2204e-16,1.609293
POG,5,RE,0,0,0,-1.1102e-15,2.2204e-16,1.436063
POG,5,RE,1,1,3,0.2238,0.2238,3.803561
POG,5,RE,1,1,3,0.2238,0.2238,-4.502127
POG,5,RE,3,2,9,0.46298,0.45544,-9.631674
POG,5,RE,4,3,13,0.46298,0.45544,-17.87128
POG,5,RE,4,3,14,0.24739,0.23985,-6.213094
POG,5,RE,5,3,14,0.34397,0.14633,-1.771853
POG,5,RE,6,3,17,0.48259,0.14633,9.111072
POG,5,RE,4,2,11,0.47505,0.14633,-1.412607
POG,5,RE,5,3,15,0.66918,0.34046,-6.016163
POG,5,RE,6,4,17,0.97713,0.64841,10.03718
POG,5,RE,5,3,15,0.839,0.51028,-10.79916
POG,5,RE,2,2,6,0.31616,0.31616,-1.579238
POG,5,RE,1,1,7,0.26602,0.26602,-5.918061
POG,5,RE,2,2,9,0.26602,0.26602,9.657539
POG,5,RE,1,1,2,-1.1102e-15,0,11.5887
POG,5,RE,1,1,3,0.0055497,0.0055497,12.95009
POG,5,RE,2,1,6,0.016649,0.0055497,7.748137
POG,5,RE,3,2,12,0.33693,0.32583,1.19622
POG,5,RE,3,2,12,0.33138,0.32028,-1.71274
POG,5,RE,1,1,3,-1.1102e-15,0,-9.799588
POG,5,RE,2,2,9,0.47923,0.47923,-5.026448
POG,5,RE,2,2,9,0.47923,0.47923,-4.023729
POG,5,RE,4,4,14,1.3903,1.3903,-14.61421
POG,5,RE,3,3,10,1.2002,1.2002,6.679932
POG,5,RE,2,2,5,0.91106,0.91106,-7.774012
POG,5,RE,3,3,11,0.91637,0.91637,8.05825
POG,5,RE,2,2,10,0.37811,0.37811,-12.61901
POG,5,RE,1,1,4,0.3728,0.3728,-5.966825
POG,5,RE,0,0,0,-1.1102e-15,0,10.58407
POG,5,RE,2,2,4,0.088936,0.088936,19.12318
POG,5,RE,3,2,6,0.22734,0.088936,15.75459
POG,5,RE,4,3,9,0.53319,0.39479,-12.6481
POG,5,RE,4,3,13,1.0059,0.86748,0.1890662
POG,5,RE,4,3,15,1.1276,0.98916,1.260787
POG,5,RE,3,3,13,0.96826,0.96826,-4.694117
POG,5,RE,3,3,13,0.96826,0.96826,-10.765
POG,5,RE,4,4,17,1.255,1.255,7.081017
POG,5,RE,4,4,17,1.3264,1.3264,-3.622456
POG,5,RE,4,4,17,1.3264,1.3264,-0.3414913
POG,5,RE,4,4,15,1.8532,1.8532,-1.195323
POG,5,RE,4,3,13,1.8234,1.6431,2.25831
POG,5,RE,4,3,12,1.7586,1.5783,5.007023
POG,5,RE,4,3,12,1.5619,1.3816,5.173696
POG,5,RE,4,3,12,1.5619,1.3816,5.84669
POG,5,RE,4,3,11,0.56193,0.38163,-8.123304
POG,5,RE,4,3,11,0.56193,0.38163,0.798871
POG,5,RE,4,3,9,0.52458,0.34428,-12.145
POG,5,RE,4,3,9,0.68851,0.50821,-0.3507206
POG,5,RE,7,6,14,0.77262,0.59232,12.97843
POG,5,RE,5,5,8,0.37038,0.37038,-13.03356
POG,5,RE,4,4,10,0.37791,0.37791,3.818651
POG,5,RE,4,4,11,0.40394,0.40394,-8.762914
POG,5,RE,1,1,3,0.031582,0.031582,0.9904891
POG,5,RE,0,0,0,-9.992e-16,-1.1102e-16,-7.972327
POG,5,RE,0,0,0,-9.992e-16,-1.1102e-16,-2.146327
POG,5,RE,0,0,0,-9.992e-16,-1.1102e-16,-14.22219
POG,5,RE,2,2,7,0.16471,0.16471,11.62137
POG,5,RE,2,2,7,0.16471,0.16471,4.996425
POG,5,RE,3,3,12,0.55499,0.55499,4.903955
POG,5,RE,4,4,16,0.56054,0.56054,2.510708
POG,5,RE,3,3,13,0.56054,0.56054,1.081512
POG,5,RE,2,2,9,0.39582,0.39582,2.942511
POG,5,RE,2,2,6,0.11171,0.11171,5.17718
POG,5,RE,3,3,12,0.28507,0.28507,-6.365653
POG,5,RE,2,2,8,0.27952,0.27952,-5.922169
POG,5,RE,3,2,14,0.72737,0.44963,-6.209098
POG,5,RE,2,1,8,0.47342,0.19568,-0.1889884
POG,5,RE,2,1,8,0.47342,0.19568,3.30935
POG,5,RE,3,2,12,0.595,0.31726,4.847462
POG,5,RE,5,4,18,0.99253,0.71479,17.67827
POG,5,RE,4,3,12,0.56478,0.51911,-2.561201
POG,5,RE,3,2,8,0.44319,0.39753,-7.036725
POG,5,RE,4,2,9,0.29706,0.18784,10.79537
POG,5,RE,5,2,14,0.44465,0.18784,-8.647251
POG,5,RE,5,2,16,0.28839,0.031582,-6.480264
POG,5,RE,3,1,9,0.24272,0.031582,-12.83883
POG,5,RE,4,2,10,0.30627,0.095133,18.82747
POG,5,RE,2,2,4,0.30248,0.30248,10.71521
POG,5,RE,3,3,8,0.50806,0.50806,-5.911455
POG,5,RE,3,2,7,0.7576,0.44547,-12.15205
POG,5,RE,3,2,6,0.55203,0.2399,-5.620079
POG,5,RE,4,2,11,0.75098,0.41445,11.61941
POG,5,RE,4,2,11,0.75098,0.41445,-1.479167
POG,5,RE,5,3,14,0.9425,0.60596,7.417467
POG,5,RE,6,4,17,1.1397,0.80316,8.019907
POG,5,RE,5,4,17,0.82757,0.80316,-2.503657
POG,5,RE,4,3,12,0.41312,0.38872,-3.779125
POG,5,RE,4,3,12,0.41312,0.38872,-3.557802
POG,5,RE,5,4,15,0.67589,0.65148,11.70695
POG,5,RE,4,3,12,0.67641,0.652,1.28344
POG,5,RE,5,4,16,0.67641,0.652,-19.63279
POG,5,RE,3,3,11,0.46049,0.46049,-4.590022
POG,5,RE,4,3,15,0.72461,0.46049,-13.88705
POG,5,RE,4,2,15,0.49342,0.19772,6.268669
POG,5,RE,4,2,15,0.49342,0.19772,23.8703
POG,5,RE,5,2,19,0.79392,0.19772,-3.223932
POG,5,RE,5,2,19,0.79187,0.19568,-0.5474859
POG,5,RE,6,3,23,1.2474,0.65122,-8.057169
POG,5,RE,7,4,25,1.3989,0.80266,-3.623021
POG,5,RE,7,4,25,1.5904,0.99417,-3.337315
POG,5,RE,8,5,27,1.8561,1.2599,3.137427
POG,5,RE,3,3,8,0.8727,0.8727,0.669778
POG,5,RE,3,3,9,0.62864,0.62864,1.95678
POG,5,RE,4,4,12,0.94014,0.94014,-5.802879
POG,5,RE,4,3,12,0.82782,0.7887,-1.407749
POG,5,RE,4,3,12,0.82782,0.7887,5.412971
POG,5,RE,4,2,15,0.79202,0.52298,3.108038
POG,5,RE,5,3,19,1.0698,0.80072,4.444949
POG,5,RE,4,2,14,0.85829,0.58925,-1.244548
POG,5,RE,4,2,16,0.7365,0.46746,-12.67152
POG,5,RE,5,3,21,1.0188,0.74973,13.70082
POG,5,RE,3,2,13,0.63192,0.47199,4.561766
POG,5,RE,3,2,10,0.44974,0.28981,-0.7738249
POG,5,RE,3,2,10,0.31506,0.15513,0.458473
POG,5,RE,2,2,9,0.4358,0.4358,-13.55808
POG,5,RE,1,1,4,0.28821,0.28821,-3.217254
POG,5,RE,2,2,9,0.50113,0.50113,-3.195896
POG,5,RE,2,2,8,0.46808,0.46808,11.35335
POG,5,RE,4,4,11,0.91165,0.91165,-16.40412
